user_id,month,plan,base_price,discount_pct,revenue,Payment_Failed
U1232,2025-10,Standard,499,0,499,FALSE
U1232,2026-01,Standard,499,0,499,FALSE
U1232,2025-08,Standard,499,0,499,FALSE
U1232,2025-12,Standard,499,0,499,FALSE
U1232,2025-11,Standard,499,10,449.1,FALSE
U1232,2025-09,Standard,499,0,499,FALSE
U1233,2025-11,Standard,499,0,499,FALSE
U1233,2025-10,Standard,499,0,499,FALSE
U1233,2025-08,Standard,499,0,499,FALSE
U1233,2026-01,Standard,499,0,499,FALSE
U1233,2025-12,Standard,499,30,0,TRUE
U1233,2025-09,Standard,499,0,499,FALSE
U1234,2026-01,Standard,499,0,499,FALSE
U1234,2025-12,Standard,499,0,499,FALSE
U1234,2025-09,Premium,999,0,999,FALSE
U1234,2025-10,Premium,999,0,999,FALSE
U1234,2025-08,Premium,999,0,999,FALSE
U1234,2025-11,Standard,499,0,499,FALSE
U1235,2025-10,Premium,999,0,999,FALSE
U1235,2025-12,Premium,999,0,999,FALSE
U1235,2025-11,Premium,999,0,999,FALSE
U1235,2025-09,Premium,999,0,999,FALSE
U1235,2025-08,Premium,999,0,999,FALSE
U1235,2026-01,Premium,999,0,0,TRUE
U1236,2025-08,Basic,199,0,199,FALSE
U1236,2025-10,Basic,199,0,199,FALSE
U1236,2026-01,Basic,199,0,199,FALSE
U1236,2025-11,Basic,199,0,199,FALSE
U1236,2025-09,Basic,199,0,199,FALSE
U1236,2025-12,Basic,199,0,199,FALSE
U1237,2026-01,Premium,999,10,899.1,FALSE
U1237,2025-09,Premium,999,0,999,FALSE
U1237,2025-12,Premium,999,0,999,FALSE
U1237,2025-08,Premium,999,0,999,FALSE
U1237,2025-11,Premium,999,0,999,FALSE
U1237,2025-10,Premium,999,0,999,FALSE
U1238,2025-09,Standard,499,0,0,TRUE
U1238,2026-01,Basic,199,30,139.3,FALSE
U1238,2025-11,Standard,499,0,499,FALSE
U1238,2025-10,Standard,499,0,499,FALSE
U1238,2025-12,Standard,499,0,0,TRUE
U1238,2025-08,Standard,499,0,499,FALSE
U1239,2025-11,Standard,499,0,499,FALSE
U1239,2025-10,Standard,499,0,499,FALSE
U1239,2026-01,Standard,499,0,499,FALSE
U1239,2025-09,Standard,499,0,499,FALSE
U1239,2025-12,Standard,499,0,499,FALSE
U1239,2025-08,Standard,499,30,349.3,FALSE
U1240,2026-01,Standard,499,0,499,FALSE
U1240,2025-09,Standard,499,20,399.2,FALSE
U1240,2025-12,Standard,499,0,0,TRUE
U1240,2025-10,Standard,499,0,499,FALSE
U1240,2025-08,Standard,499,0,499,FALSE
U1241,2025-12,Standard,499,20,399.2,FALSE
U1241,2025-09,Standard,499,0,499,FALSE
U1241,2025-10,Standard,499,0,499,FALSE
U1241,2025-11,Standard,499,0,499,FALSE
U1241,2025-08,Standard,499,0,499,FALSE
U1241,2026-01,Standard,499,0,499,FALSE
U1242,2025-10,Standard,499,0,499,FALSE
U1242,2025-09,Standard,499,0,499,FALSE
U1242,2025-11,Standard,499,0,499,FALSE
U1242,2026-01,Standard,499,0,499,FALSE
U1242,2025-12,Standard,499,0,499,FALSE
U1243,2025-08,Basic,199,0,199,FALSE
U1243,2025-12,Basic,199,0,199,FALSE
U1243,2025-11,Basic,199,0,199,FALSE
U1243,2025-09,Basic,199,0,199,FALSE
U1244,2026-01,Standard,499,0,499,FALSE
U1244,2025-12,Standard,499,0,0,FALSE
U1244,2025-11,Standard,499,0,0,TRUE
U1244,2025-09,Premium,999,0,999,FALSE
U1244,2025-08,Premium,999,0,999,FALSE
U1244,2025-10,Premium,999,0,999,FALSE
U1245,2025-10,Basic,199,20,159.2,FALSE
U1245,2025-12,Basic,199,0,199,FALSE
U1245,2026-01,Basic,199,0,199,FALSE
U1245,2025-11,Basic,199,0,199,FALSE
U1245,2025-09,Basic,199,20,159.2,FALSE
U1245,2025-08,Basic,199,0,199,FALSE
U1246,2025-12,Standard,499,0,499,FALSE
U1246,2025-11,Standard,499,0,499,FALSE
U1246,2025-09,Premium,999,0,999,FALSE
U1246,2025-08,Premium,999,20,799.2,FALSE
U1246,2025-10,Standard,499,0,499,FALSE
U1247,2026-01,Basic,199,0,199,FALSE
U1247,2025-10,Standard,499,0,499,FALSE
U1247,2025-12,Basic,199,0,199,FALSE
U1247,2025-08,Standard,499,0,499,FALSE
U1247,2025-09,Standard,499,0,499,FALSE
U1248,2026-01,Standard,499,10,449.1,FALSE
U1248,2025-12,Standard,499,0,499,FALSE
U1248,2025-09,Standard,499,0,499,FALSE
U1249,2025-10,Standard,499,20,399.2,FALSE
U1249,2026-01,Standard,499,0,499,FALSE
U1249,2025-09,Standard,499,10,449.1,FALSE
U1249,2025-12,Standard,499,0,499,FALSE
U1249,2025-11,Standard,499,0,499,FALSE
U1249,2025-08,Standard,499,0,499,FALSE
U1250,2025-12,Standard,499,0,499,FALSE
U1250,2025-11,Standard,499,0,0,TRUE
U1250,2025-09,Standard,499,0,499,FALSE
U1250,2025-08,Standard,499,0,499,FALSE
U1250,2025-10,Standard,499,0,499,FALSE
U1250,2026-01,Standard,499,0,499,FALSE
U1251,2025-11,Basic,199,30,139.3,FALSE
U1251,2025-09,Basic,199,0,199,FALSE
U1251,2025-10,Basic,199,0,199,FALSE
U1251,2026-01,Basic,199,0,0,TRUE
U1251,2025-08,Basic,199,0,199,FALSE
U1251,2025-12,Basic,199,0,199,FALSE
U1252,2025-11,Premium,999,0,999,FALSE
U1252,2025-12,Premium,999,20,799.2,FALSE
U1252,2026-01,Premium,999,0,0,TRUE
U1252,2025-08,Premium,999,0,999,FALSE
U1252,2025-09,Premium,999,0,999,FALSE
U1252,2025-10,Premium,999,0,999,FALSE
U1253,2025-12,Basic,199,0,199,FALSE
U1253,2025-11,Standard,499,0,499,FALSE
U1253,2025-08,Standard,499,0,499,FALSE
U1253,2026-01,Basic,199,0,199,FALSE
U1253,2025-09,Standard,499,0,499,FALSE
U1253,2025-10,Standard,499,0,499,FALSE
U1254,2025-08,Basic,199,0,199,FALSE
U1254,2025-10,Basic,199,30,139.3,FALSE
U1254,2025-12,Basic,199,0,199,FALSE
U1254,2026-01,Basic,199,0,199,FALSE
U1255,2025-12,Basic,199,0,199,FALSE
U1255,2025-11,Basic,199,0,199,FALSE
U1255,2026-01,Basic,199,0,199,FALSE
U1255,2025-10,Basic,199,0,199,FALSE
U1255,2025-09,Basic,199,0,199,FALSE
U1255,2025-08,Basic,199,0,199,FALSE
U1256,2025-09,Premium,999,0,999,FALSE
U1256,2026-01,Premium,999,0,999,FALSE
U1256,2025-10,Premium,999,0,999,FALSE
U1256,2025-08,Premium,999,0,999,FALSE
U1256,2025-12,Premium,999,0,999,FALSE
U1257,2025-10,Standard,499,0,499,FALSE
U1257,2026-01,Basic,199,0,199,FALSE
U1257,2025-12,Standard,499,10,449.1,FALSE
U1257,2025-08,Premium,999,0,999,FALSE
U1257,2025-09,Premium,999,0,999,FALSE
U1257,2025-11,Standard,499,0,499,FALSE
U1258,2025-11,Premium,999,0,999,FALSE
U1258,2026-01,Premium,999,0,999,FALSE
U1258,2025-10,Premium,999,0,999,FALSE
U1258,2025-08,Premium,999,0,999,FALSE
U1258,2025-09,Premium,999,0,999,FALSE
U1258,2025-12,Premium,999,0,999,FALSE
U1259,2026-01,Basic,199,0,199,FALSE
U1259,2025-09,Basic,199,0,199,FALSE
U1259,2025-12,Basic,199,0,199,FALSE
U1259,2025-10,Basic,199,30,139.3,FALSE
U1259,2025-11,Basic,199,0,199,FALSE
U1259,2025-08,Basic,199,0,199,FALSE
U1260,2025-08,Basic,199,0,199,FALSE
U1260,2025-12,Basic,199,0,199,FALSE
U1260,2025-11,Basic,199,0,199,FALSE
U1260,2025-10,Basic,199,20,159.2,FALSE
U1260,2025-09,Basic,199,0,199,FALSE
U1260,2026-01,Basic,199,0,199,FALSE
U1261,2025-12,Basic,199,0,199,FALSE
U1261,2025-10,Basic,199,0,199,FALSE
U1261,2026-01,Basic,199,0,199,FALSE
U1261,2025-11,Basic,199,0,199,FALSE
U1261,2025-08,Basic,199,0,199,FALSE
U1261,2025-09,Basic,199,0,0,TRUE
U1262,2025-08,Standard,499,0,499,FALSE
U1262,2025-10,Basic,199,0,199,FALSE
U1262,2025-12,Basic,199,0,199,FALSE
U1262,2026-01,Basic,199,0,199,FALSE
U1262,2025-09,Basic,199,0,199,FALSE
U1263,2025-11,Premium,999,10,899.1,FALSE
U1263,2025-09,Premium,999,0,999,FALSE
U1263,2025-10,Premium,999,0,999,FALSE
U1263,2025-12,Premium,999,0,999,FALSE
U1263,2026-01,Premium,999,20,0,TRUE
U1263,2025-08,Premium,999,0,999,FALSE
U1264,2025-12,Basic,199,0,199,FALSE
U1264,2026-01,Basic,199,0,199,FALSE
U1264,2025-08,Basic,199,0,199,FALSE
U1264,2025-10,Basic,199,0,199,FALSE
U1264,2025-11,Basic,199,0,199,FALSE
U1264,2025-09,Basic,199,0,199,FALSE
U1265,2026-01,Basic,199,0,199,FALSE
U1265,2025-11,Basic,199,0,199,FALSE
U1265,2025-08,Basic,199,0,199,FALSE
U1265,2025-10,Basic,199,0,199,FALSE
U1265,2025-09,Basic,199,0,199,FALSE
U1265,2025-12,Basic,199,0,199,FALSE
U1266,2025-10,Standard,499,0,499,FALSE
U1266,2025-09,Standard,499,0,499,FALSE
U1266,2025-08,Standard,499,20,399.2,FALSE
U1266,2026-01,Standard,499,0,499,FALSE
U1266,2025-11,Standard,499,0,499,FALSE
U1266,2025-12,Standard,499,0,499,FALSE
U1267,2026-01,Basic,199,0,199,FALSE
U1267,2025-11,Basic,199,0,199,FALSE
U1267,2025-10,Basic,199,0,199,FALSE
U1267,2025-08,Basic,199,0,199,FALSE
U1267,2025-12,Basic,199,0,199,FALSE
U1267,2025-09,Basic,199,0,199,FALSE
U1268,2026-01,Standard,499,0,499,FALSE
U1268,2025-09,Standard,499,0,499,FALSE
U1268,2025-10,Standard,499,0,499,FALSE
U1268,2025-08,Standard,499,0,499,FALSE
U1268,2025-11,Standard,499,0,499,FALSE
U1268,2025-12,Standard,499,0,499,FALSE
U1269,2025-08,Premium,999,0,999,FALSE
U1269,2025-10,Premium,999,0,999,FALSE
U1269,2025-09,Premium,999,0,999,FALSE
U1269,2025-12,Premium,999,10,899.1,FALSE
U1269,2026-01,Premium,999,0,999,FALSE
U1269,2025-11,Premium,999,0,999,FALSE
U1270,2025-12,Basic,199,20,0,FALSE
U1270,2025-09,Basic,199,0,199,FALSE
U1270,2025-11,Basic,199,0,0,TRUE
U1270,2026-01,Basic,199,0,199,FALSE
U1270,2025-10,Basic,199,0,199,FALSE
U1270,2025-08,Basic,199,0,199,FALSE
U1271,2026-01,Premium,999,10,899.1,FALSE
U1271,2025-11,Premium,999,0,0,TRUE
U1271,2025-12,Premium,999,10,899.1,FALSE
U1271,2025-09,Premium,999,0,999,FALSE
U1271,2025-10,Premium,999,0,999,FALSE
U1271,2025-08,Premium,999,0,999,FALSE
U1272,2026-01,Standard,499,10,449.1,FALSE
U1272,2025-08,Standard,499,0,499,FALSE
U1272,2025-09,Standard,499,0,499,FALSE
U1272,2025-12,Standard,499,0,499,FALSE
U1272,2025-11,Standard,499,0,499,FALSE
U1273,2026-01,Basic,199,0,199,FALSE
U1273,2025-09,Basic,199,0,199,FALSE
U1273,2025-11,Basic,199,0,199,FALSE
U1273,2025-08,Basic,199,0,199,FALSE
U1273,2025-12,Basic,199,10,179.1,FALSE
U1273,2025-10,Basic,199,0,199,FALSE
U1274,2025-08,Premium,999,0,999,FALSE
U1274,2025-11,Premium,999,0,999,FALSE
U1274,2025-10,Premium,999,0,999,FALSE
U1274,2026-01,Standard,499,0,499,FALSE
U1274,2025-09,Premium,999,0,999,FALSE
U1274,2025-12,Standard,499,0,499,FALSE
U1275,2025-12,Standard,499,0,499,FALSE
U1275,2025-08,Premium,999,0,999,FALSE
U1275,2025-10,Premium,999,10,899.1,FALSE
U1275,2025-11,Premium,999,0,999,FALSE
U1275,2026-01,Standard,499,0,499,FALSE
U1275,2025-09,Premium,999,0,999,FALSE
U1276,2025-09,Premium,999,30,699.3,FALSE
U1276,2025-12,Premium,999,0,999,FALSE
U1276,2025-10,Premium,999,0,999,FALSE
U1276,2025-11,Premium,999,0,999,FALSE
U1276,2026-01,Premium,999,0,999,FALSE
U1277,2025-10,Standard,499,0,499,FALSE
U1277,2025-08,Standard,499,0,499,FALSE
U1277,2025-12,Standard,499,0,499,FALSE
U1277,2025-09,Standard,499,0,499,FALSE
U1277,2025-11,Standard,499,0,499,FALSE
U1277,2026-01,Standard,499,20,399.2,FALSE
U1278,2026-01,Premium,999,0,999,FALSE
U1278,2025-09,Premium,999,0,999,FALSE
U1278,2025-12,Premium,999,0,999,FALSE
U1278,2025-08,Premium,999,0,999,FALSE
U1278,2025-10,Premium,999,0,999,FALSE
U1279,2025-11,Basic,199,0,199,FALSE
U1279,2025-12,Basic,199,0,199,FALSE
U1279,2025-09,Basic,199,0,199,FALSE
U1279,2025-10,Basic,199,0,199,FALSE
U1279,2025-08,Standard,499,0,499,FALSE
U1279,2026-01,Basic,199,0,199,FALSE
U1280,2025-10,Basic,199,0,199,FALSE
U1280,2025-12,Basic,199,30,139.3,FALSE
U1280,2025-08,Basic,199,0,199,FALSE
U1280,2025-09,Basic,199,0,199,FALSE
U1280,2025-11,Basic,199,0,199,FALSE
U1280,2026-01,Basic,199,30,139.3,FALSE
U1281,2025-08,Premium,999,0,999,FALSE
U1281,2025-10,Premium,999,0,999,FALSE
U1281,2025-12,Premium,999,0,999,FALSE
U1281,2025-09,Premium,999,20,799.2,FALSE
U1281,2026-01,Premium,999,0,999,FALSE
U1282,2026-01,Basic,199,10,179.1,FALSE
U1282,2025-10,Basic,199,0,199,FALSE
U1282,2025-12,Basic,199,0,199,FALSE
U1282,2025-11,Basic,199,30,139.3,FALSE
U1282,2025-08,Basic,199,0,199,FALSE
U1282,2025-09,Basic,199,30,139.3,FALSE
U1283,2025-09,Premium,999,0,999,FALSE
U1283,2025-10,Premium,999,0,999,FALSE
U1283,2025-12,Premium,999,0,999,FALSE
U1283,2025-08,Premium,999,0,999,FALSE
U1283,2025-11,Premium,999,0,999,FALSE
U1283,2026-01,Premium,999,0,999,FALSE
U1284,2025-12,Basic,199,0,199,FALSE
U1284,2026-01,Basic,199,0,199,FALSE
U1284,2025-11,Basic,199,0,199,FALSE
U1284,2025-10,Basic,199,0,0,TRUE
U1284,2025-08,Standard,499,0,499,FALSE
U1285,2026-01,Basic,199,0,199,FALSE
U1285,2025-08,Basic,199,0,199,FALSE
U1285,2025-10,Basic,199,10,179.1,FALSE
U1285,2025-11,Basic,199,0,199,FALSE
U1285,2025-12,Basic,199,0,199,FALSE
U1285,2025-09,Basic,199,0,199,FALSE
U1286,2026-01,Basic,199,0,199,FALSE
U1286,2025-12,Basic,199,0,199,FALSE
U1286,2025-08,Basic,199,0,199,FALSE
U1286,2025-09,Basic,199,0,199,FALSE
U1286,2025-10,Basic,199,0,199,FALSE
U1286,2025-11,Basic,199,0,199,FALSE
U1287,2025-08,Premium,999,0,999,FALSE
U1287,2025-12,Basic,199,0,199,FALSE
U1287,2025-11,Standard,499,0,499,FALSE
U1287,2025-09,Premium,999,0,999,FALSE
U1287,2025-10,Premium,999,0,999,FALSE
U1287,2026-01,Basic,199,0,199,FALSE
U1288,2025-10,Standard,499,0,499,FALSE
U1288,2025-11,Standard,499,0,499,FALSE
U1288,2025-12,Standard,499,0,499,FALSE
U1288,2025-08,Standard,499,10,449.1,FALSE
U1288,2026-01,Standard,499,0,499,FALSE
U1288,2025-09,Standard,499,0,499,FALSE
U1289,2026-01,Premium,999,10,899.1,FALSE
U1289,2025-12,Premium,999,0,999,FALSE
U1289,2025-08,Premium,999,0,999,FALSE
U1289,2025-09,Premium,999,30,699.3,FALSE
U1289,2025-10,Premium,999,0,999,FALSE
U1290,2025-11,Premium,999,0,999,FALSE
U1290,2026-01,Premium,999,0,999,FALSE
U1290,2025-12,Premium,999,0,999,FALSE
U1290,2025-09,Premium,999,0,999,FALSE
U1290,2025-10,Premium,999,20,799.2,FALSE
U1290,2025-08,Premium,999,0,999,FALSE
U1291,2025-10,Basic,199,0,0,TRUE
U1291,2025-11,Basic,199,0,199,FALSE
U1291,2025-09,Basic,199,0,199,FALSE
U1291,2025-12,Basic,199,0,199,FALSE
U1291,2025-08,Basic,199,0,199,FALSE
U1291,2026-01,Basic,199,0,199,FALSE
U1292,2025-09,Standard,499,0,499,FALSE
U1292,2025-10,Standard,499,0,499,FALSE
U1292,2025-12,Basic,199,0,199,FALSE
U1292,2025-08,Standard,499,0,499,FALSE
U1292,2025-11,Basic,199,0,199,FALSE
U1293,2025-10,Premium,999,0,999,FALSE
U1293,2026-01,Premium,999,0,999,FALSE
U1293,2025-12,Premium,999,0,0,TRUE
U1293,2025-11,Premium,999,0,999,FALSE
U1293,2025-08,Premium,999,0,999,FALSE
U1293,2025-09,Premium,999,0,999,FALSE
U1294,2025-11,Basic,199,0,199,FALSE
U1294,2026-01,Basic,199,0,199,FALSE
U1294,2025-12,Basic,199,0,199,FALSE
U1294,2025-10,Basic,199,0,199,FALSE
U1294,2025-08,Basic,199,0,199,FALSE
U1294,2025-09,Basic,199,0,199,FALSE
U1295,2025-10,Standard,499,0,499,FALSE
U1295,2025-08,Standard,499,0,499,FALSE
U1295,2025-11,Standard,499,0,499,FALSE
U1295,2026-01,Basic,199,0,199,FALSE
U1295,2025-12,Basic,199,0,199,FALSE
U1296,2025-10,Standard,499,20,399.2,FALSE
U1296,2026-01,Standard,499,0,499,FALSE
U1296,2025-12,Standard,499,0,499,FALSE
U1296,2025-09,Standard,499,0,499,FALSE
U1296,2025-11,Standard,499,0,499,FALSE
U1296,2025-08,Standard,499,10,449.1,FALSE
U1297,2025-11,Premium,999,20,799.2,FALSE
U1297,2025-12,Premium,999,0,999,FALSE
U1297,2025-09,Premium,999,0,999,FALSE
U1297,2025-10,Premium,999,30,699.3,FALSE
U1297,2025-08,Premium,999,0,999,FALSE
U1297,2026-01,Premium,999,0,999,FALSE
U1298,2025-11,Premium,999,0,0,TRUE
U1298,2025-12,Premium,999,0,999,FALSE
U1298,2026-01,Premium,999,20,799.2,FALSE
U1298,2025-09,Premium,999,0,999,FALSE
U1298,2025-10,Premium,999,20,799.2,FALSE
U1298,2025-08,Premium,999,0,999,FALSE
U1299,2025-12,Basic,199,0,199,FALSE
U1299,2026-01,Basic,199,20,159.2,FALSE
U1299,2025-11,Basic,199,0,199,FALSE
U1299,2025-08,Basic,199,0,199,FALSE
U1299,2025-10,Basic,199,0,199,FALSE
U1299,2025-09,Basic,199,0,199,FALSE
U1300,2026-01,Basic,199,0,199,FALSE
U1300,2025-09,Basic,199,0,199,FALSE
U1300,2025-08,Basic,199,0,199,FALSE
U1300,2025-10,Basic,199,0,199,FALSE
U1300,2025-12,Basic,199,0,0,TRUE
U1301,2025-11,Standard,499,0,499,FALSE
U1301,2026-01,Basic,199,0,199,FALSE
U1301,2025-12,Standard,499,10,449.1,FALSE
U1301,2025-08,Standard,499,0,499,FALSE
U1301,2025-09,Standard,499,0,499,FALSE
U1302,2025-09,Basic,199,0,199,FALSE
U1302,2025-08,Basic,199,0,199,FALSE
U1302,2025-12,Basic,199,0,199,FALSE
U1302,2025-10,Basic,199,0,199,FALSE
U1302,2026-01,Basic,199,0,199,FALSE
U1302,2025-11,Basic,199,0,199,FALSE
U1303,2025-09,Standard,499,10,449.1,FALSE
U1303,2025-12,Standard,499,0,499,FALSE
U1303,2025-11,Standard,499,20,0,TRUE
U1303,2026-01,Standard,499,0,0,TRUE
U1303,2025-10,Standard,499,0,499,FALSE
U1303,2025-08,Standard,499,0,499,FALSE
U1304,2026-01,Premium,999,0,999,FALSE
U1304,2025-11,Premium,999,0,999,FALSE
U1304,2025-09,Premium,999,0,999,FALSE
U1304,2025-12,Premium,999,0,0,TRUE
U1304,2025-08,Premium,999,0,999,FALSE
U1304,2025-10,Premium,999,0,999,FALSE
U1305,2025-10,Premium,999,0,999,FALSE
U1305,2025-11,Premium,999,0,999,FALSE
U1305,2025-08,Premium,999,0,999,FALSE
U1305,2025-12,Premium,999,0,999,FALSE
U1305,2025-09,Premium,999,0,0,TRUE
U1306,2026-01,Basic,199,0,199,FALSE
U1306,2025-09,Standard,499,0,499,FALSE
U1306,2025-12,Basic,199,0,199,FALSE
U1306,2025-11,Basic,199,30,139.3,FALSE
U1306,2025-08,Standard,499,0,499,FALSE
U1306,2025-10,Basic,199,0,199,FALSE
U1307,2025-12,Basic,199,10,179.1,FALSE
U1307,2025-08,Basic,199,0,199,FALSE
U1307,2025-09,Basic,199,0,199,FALSE
U1307,2025-10,Basic,199,0,199,FALSE
U1307,2026-01,Basic,199,20,159.2,FALSE
U1307,2025-11,Basic,199,0,199,FALSE
U1308,2025-09,Basic,199,0,0,TRUE
U1308,2025-12,Basic,199,0,199,FALSE
U1308,2025-11,Basic,199,0,199,FALSE
U1308,2025-08,Basic,199,0,199,FALSE
U1308,2025-10,Basic,199,0,199,FALSE
U1309,2025-08,Basic,199,0,199,FALSE
U1309,2025-10,Basic,199,30,139.3,FALSE
U1309,2025-11,Basic,199,20,159.2,FALSE
U1309,2025-09,Basic,199,0,199,FALSE
U1309,2025-12,Basic,199,10,179.1,FALSE
U1309,2026-01,Basic,199,0,199,FALSE
U1310,2025-10,Basic,199,20,159.2,FALSE
U1310,2025-11,Basic,199,0,199,FALSE
U1310,2026-01,Basic,199,0,199,FALSE
U1310,2025-12,Basic,199,0,199,FALSE
U1310,2025-08,Basic,199,0,199,FALSE
U1310,2025-09,Basic,199,0,199,FALSE
U1311,2025-10,Premium,999,10,899.1,FALSE
U1311,2026-01,Premium,999,30,699.3,FALSE
U1311,2025-08,Premium,999,0,999,FALSE
U1311,2025-11,Premium,999,0,999,FALSE
U1311,2025-12,Premium,999,0,999,FALSE
U1311,2025-09,Premium,999,0,999,FALSE
U1312,2025-12,Premium,999,0,999,FALSE
U1312,2025-11,Premium,999,0,999,FALSE
U1312,2025-09,Premium,999,0,999,FALSE
U1312,2026-01,Premium,999,0,999,FALSE
U1312,2025-08,Premium,999,0,999,FALSE
U1312,2025-10,Premium,999,0,0,TRUE
U1313,2026-01,Basic,199,30,0,TRUE
U1313,2025-11,Standard,499,20,0,TRUE
U1313,2025-12,Standard,499,0,499,FALSE
U1313,2025-09,Premium,999,0,999,FALSE
U1313,2025-08,Premium,999,0,999,FALSE
U1313,2025-10,Premium,999,0,699.3,FALSE
U1314,2026-01,Basic,199,10,179.1,FALSE
U1314,2025-08,Basic,199,0,199,FALSE
U1314,2025-09,Basic,199,0,199,FALSE
U1314,2025-11,Basic,199,0,199,FALSE
U1314,2025-12,Basic,199,0,0,TRUE
U1315,2025-12,Basic,199,0,199,FALSE
U1315,2025-11,Basic,199,0,199,FALSE
U1315,2025-08,Basic,199,20,159.2,FALSE
U1315,2026-01,Basic,199,10,179.1,FALSE
U1315,2025-10,Basic,199,10,179.1,FALSE
U1316,2025-11,Standard,499,0,499,FALSE
U1316,2025-08,Standard,499,0,499,FALSE
U1316,2026-01,Standard,499,30,349.3,FALSE
U1316,2025-09,Standard,499,0,499,FALSE
U1316,2025-12,Standard,499,0,499,FALSE
U1316,2025-10,Standard,499,30,349.3,FALSE
U1317,2026-01,Basic,199,30,139.3,FALSE
U1317,2025-12,Basic,199,0,199,FALSE
U1317,2025-10,Standard,499,10,449.1,FALSE
U1317,2025-08,Standard,499,0,499,FALSE
U1317,2025-11,Basic,199,0,199,FALSE
U1317,2025-09,Standard,499,10,449.1,FALSE
U1318,2025-12,Basic,199,20,159.2,FALSE
U1318,2025-10,Standard,499,0,499,FALSE
U1318,2025-11,Basic,199,0,199,FALSE
U1318,2026-01,Basic,199,0,199,FALSE
U1318,2025-09,Premium,999,0,0,FALSE
U1318,2025-08,Premium,999,0,999,FALSE
U1319,2026-01,Basic,199,0,199,FALSE
U1319,2025-10,Basic,199,0,199,FALSE
U1319,2025-09,Basic,199,30,139.3,FALSE
U1319,2025-12,Basic,199,0,199,FALSE
U1319,2025-11,Basic,199,0,199,FALSE
U1319,2025-08,Basic,199,0,199,FALSE
U1320,2025-10,Basic,199,20,0,TRUE
U1320,2025-09,Basic,199,0,199,FALSE
U1320,2026-01,Basic,199,0,199,FALSE
U1320,2025-12,Basic,199,0,139.3,FALSE
U1320,2025-08,Basic,199,0,199,FALSE
U1321,2025-12,Basic,199,0,199,FALSE
U1321,2025-08,Basic,199,0,199,FALSE
U1321,2025-11,Basic,199,0,199,FALSE
U1321,2025-10,Basic,199,0,199,FALSE
U1321,2026-01,Basic,199,0,199,FALSE
U1322,2025-12,Basic,199,0,199,FALSE
U1322,2025-10,Basic,199,0,199,FALSE
U1322,2025-11,Basic,199,0,199,FALSE
U1322,2025-08,Basic,199,0,199,FALSE
U1322,2025-09,Basic,199,30,139.3,FALSE
U1322,2026-01,Basic,199,30,139.3,FALSE
U1323,2025-11,Basic,199,0,199,FALSE
U1323,2025-09,Basic,199,10,179.1,FALSE
U1323,2025-10,Basic,199,10,179.1,FALSE
U1323,2025-12,Basic,199,0,199,FALSE
U1323,2025-08,Basic,199,0,199,FALSE
U1323,2026-01,Basic,199,0,0,TRUE
U1324,2025-11,Premium,999,0,999,FALSE
U1324,2026-01,Standard,499,0,499,FALSE
U1324,2025-12,Standard,499,0,499,FALSE
U1324,2025-08,Premium,999,20,799.2,FALSE
U1324,2025-10,Premium,999,0,799.2,FALSE
U1324,2025-09,Premium,999,0,999,FALSE
U1325,2025-12,Basic,199,30,139.3,FALSE
U1325,2025-08,Basic,199,0,199,FALSE
U1325,2025-10,Basic,199,0,199,FALSE
U1325,2026-01,Basic,199,0,199,FALSE
U1325,2025-11,Basic,199,10,179.1,FALSE
U1326,2026-01,Standard,499,20,0,TRUE
U1326,2025-08,Standard,499,0,499,FALSE
U1326,2025-10,Standard,499,0,499,FALSE
U1326,2025-12,Standard,499,0,499,FALSE
U1326,2025-11,Standard,499,0,499,FALSE
U1326,2025-09,Standard,499,0,499,FALSE
U1327,2026-01,Basic,199,0,199,FALSE
U1327,2025-11,Basic,199,0,199,FALSE
U1327,2025-10,Basic,199,0,199,FALSE
U1327,2025-08,Basic,199,0,199,FALSE
U1328,2025-08,Basic,199,0,199,FALSE
U1328,2025-12,Basic,199,0,199,FALSE
U1328,2025-10,Basic,199,0,199,FALSE
U1328,2025-11,Basic,199,0,199,FALSE
U1328,2026-01,Basic,199,0,199,FALSE
U1329,2025-12,Basic,199,0,0,TRUE
U1329,2025-10,Basic,199,20,159.2,FALSE
U1329,2026-01,Basic,199,30,139.3,FALSE
U1329,2025-11,Basic,199,0,199,FALSE
U1330,2026-01,Basic,199,0,199,FALSE
U1330,2025-10,Basic,199,0,199,FALSE
U1330,2025-11,Basic,199,0,199,FALSE
U1330,2025-12,Basic,199,0,0,TRUE
U1330,2025-08,Basic,199,30,139.3,FALSE
U1330,2025-09,Basic,199,20,159.2,FALSE
U1331,2025-10,Premium,999,0,999,FALSE
U1331,2026-01,Premium,999,10,899.1,FALSE
U1331,2025-08,Premium,999,0,999,FALSE
U1331,2025-09,Premium,999,20,799.2,FALSE
U1331,2025-11,Premium,999,30,699.3,FALSE
U1332,2025-12,Basic,199,0,199,FALSE
U1332,2025-11,Basic,199,0,199,FALSE
U1332,2025-09,Basic,199,0,199,FALSE
U1332,2026-01,Basic,199,20,159.2,FALSE
U1332,2025-08,Basic,199,0,199,FALSE
U1333,2025-11,Premium,999,0,999,FALSE
U1333,2025-12,Premium,999,0,999,FALSE
U1333,2025-08,Premium,999,20,799.2,FALSE
U1333,2026-01,Premium,999,0,999,FALSE
U1333,2025-09,Premium,999,0,999,FALSE
